plane	wire	sx	sy	sz	ex	ey	ez
0	1878	2.52154e-14	-115.42	724.406	6.3495e-14	65.0521	1036.99	
0	1879	2.52889e-14	-115.42	725.006	6.3495e-14	64.7057	1036.99	
0	1880	2.53624e-14	-115.42	725.606	6.3495e-14	64.3593	1036.99	
0	1881	2.54359e-14	-115.42	726.206	6.3495e-14	64.0129	1036.99	
0	1882	2.55093e-14	-115.42	726.806	6.3495e-14	63.6665	1036.99	
0	1883	2.55828e-14	-115.42	727.406	6.3495e-14	63.3201	1036.99	
0	1884	2.56563e-14	-115.42	728.006	6.3495e-14	62.9737	1036.99	
0	1885	2.57298e-14	-115.42	728.606	6.3495e-14	62.6273	1036.99	
0	1886	2.58033e-14	-115.42	729.206	6.3495e-14	62.2809	1036.99	
0	1887	2.58767e-14	-115.42	729.806	6.3495e-14	61.9344	1036.99	
0	1888	2.59502e-14	-115.42	730.406	6.3495e-14	61.588	1036.99	
0	1889	2.60237e-14	-115.42	731.006	6.3495e-14	61.2416	1036.99	
0	1890	2.60972e-14	-115.42	731.606	6.3495e-14	60.8952	1036.99	
0	1891	2.61706e-14	-115.42	732.206	6.3495e-14	60.5488	1036.99	
0	1892	2.62441e-14	-115.42	732.806	6.3495e-14	60.2024	1036.99	
0	1893	2.63176e-14	-115.42	733.406	6.3495e-14	59.856	1036.99	
0	1894	2.63911e-14	-115.42	734.006	6.3495e-14	59.5096	1036.99	
0	1895	2.64645e-14	-115.42	734.606	6.3495e-14	59.1632	1036.99	
0	1896	2.6538e-14	-115.42	735.206	6.3495e-14	58.8168	1036.99	
0	1897	2.66115e-14	-115.42	735.806	6.3495e-14	58.4703	1036.99	
0	1898	2.6685e-14	-115.42	736.406	6.3495e-14	58.1239	1036.99	
0	1899	2.67584e-14	-115.42	737.006	6.3495e-14	57.7775	1036.99	
0	1900	2.68319e-14	-115.42	737.606	6.3495e-14	57.4311	1036.99	
0	1901	2.69054e-14	-115.42	738.206	6.3495e-14	57.0847	1036.99	
0	1902	2.69789e-14	-115.42	738.806	6.3495e-14	56.7383	1036.99	
0	1903	2.70523e-14	-115.42	739.406	6.3495e-14	56.3919	1036.99	
0	1904	2.71258e-14	-115.42	740.006	6.3495e-14	56.0455	1036.99	
0	1905	2.71993e-14	-115.42	740.606	6.3495e-14	55.6991	1036.99	
0	1906	2.72728e-14	-115.42	741.206	6.3495e-14	55.3526	1036.99	
0	1907	2.73463e-14	-115.42	741.806	6.3495e-14	55.0062	1036.99	
0	1908	2.74197e-14	-115.42	742.406	6.3495e-14	54.6598	1036.99	
0	1909	2.74932e-14	-115.42	743.006	6.3495e-14	54.3134	1036.99	
0	1910	2.75667e-14	-115.42	743.606	6.3495e-14	53.967	1036.99	
0	1911	2.76402e-14	-115.42	744.206	6.3495e-14	53.6206	1036.99	
0	1912	2.77136e-14	-115.42	744.806	6.3495e-14	53.2742	1036.99	
0	1913	2.77871e-14	-115.42	745.406	6.3495e-14	52.9278	1036.99	
0	1914	2.78606e-14	-115.42	746.006	6.3495e-14	52.5814	1036.99	
0	1915	2.79341e-14	-115.42	746.606	6.3495e-14	52.235	1036.99	
0	1916	2.80075e-14	-115.42	747.206	6.3495e-14	51.8885	1036.99	
0	1917	2.8081e-14	-115.42	747.806	6.3495e-14	51.5421	1036.99	
0	1918	2.81545e-14	-115.42	748.406	6.3495e-14	51.1957	1036.99	
0	1919	2.8228e-14	-115.42	749.006	6.3495e-14	50.8493	1036.99	
0	1920	2.83014e-14	-115.42	749.606	6.3495e-14	50.5029	1036.99	
0	1921	2.83749e-14	-115.42	750.206	6.3495e-14	50.1565	1036.99	
0	1922	2.84484e-14	-115.42	750.806	6.3495e-14	49.8101	1036.99	
0	1923	2.85219e-14	-115.42	751.406	6.3495e-14	49.4637	1036.99	
0	1924	2.85954e-14	-115.42	752.006	6.3495e-14	49.1173	1036.99	
0	1925	2.86688e-14	-115.42	752.606	6.3495e-14	48.7709	1036.99	
0	1926	2.87423e-14	-115.42	753.206	6.3495e-14	48.4244	1036.99	
0	1927	2.88158e-14	-115.42	753.806	6.3495e-14	48.078	1036.99	
0	1928	2.88893e-14	-115.42	754.406	6.3495e-14	47.7316	1036.99	
0	1929	2.89627e-14	-115.42	755.006	6.3495e-14	47.3852	1036.99	
0	1930	2.90362e-14	-115.42	755.606	6.3495e-14	47.0388	1036.99	
0	1931	2.91097e-14	-115.42	756.206	6.3495e-14	46.6924	1036.99	
0	1932	2.91832e-14	-115.42	756.806	6.3495e-14	46.346	1036.99	
0	1933	2.92566e-14	-115.42	757.406	6.3495e-14	45.9996	1036.99	
0	1934	2.93301e-14	-115.42	758.006	6.3495e-14	45.6532	1036.99	
0	1935	2.94036e-14	-115.42	758.606	6.3495e-14	45.3068	1036.99	
0	1936	2.94771e-14	-115.42	759.206	6.3495e-14	44.9603	1036.99	
0	1937	2.95505e-14	-115.42	759.806	6.3495e-14	44.6139	1036.99	
0	1938	2.9624e-14	-115.42	760.406	6.3495e-14	44.2675	1036.99	
0	1939	2.96975e-14	-115.42	761.006	6.3495e-14	43.9211	1036.99	
0	1940	2.9771e-14	-115.42	761.606	6.3495e-14	43.5747	1036.99	
0	1941	2.98445e-14	-115.42	762.206	6.3495e-14	43.2283	1036.99	
0	1942	2.99179e-14	-115.42	762.806	6.3495e-14	42.8819	1036.99	
0	1943	2.99914e-14	-115.42	763.406	6.3495e-14	42.5355	1036.99	
0	1944	3.00649e-14	-115.42	764.006	6.3495e-14	42.1891	1036.99	
0	1945	3.01384e-14	-115.42	764.606	6.3495e-14	41.8427	1036.99	
0	1946	3.02118e-14	-115.42	765.206	6.3495e-14	41.4962	1036.99	
0	1947	3.02853e-14	-115.42	765.806	6.3495e-14	41.1498	1036.99	
0	1948	3.03588e-14	-115.42	766.406	6.3495e-14	40.8034	1036.99	
0	1949	3.04323e-14	-115.42	767.006	6.3495e-14	40.457	1036.99	
0	1950	3.05057e-14	-115.42	767.606	6.3495e-14	40.1106	1036.99	
0	1951	3.05792e-14	-115.42	768.206	6.3495e-14	39.7642	1036.99	
0	1952	3.06527e-14	-115.42	768.806	6.3495e-14	39.4178	1036.99	
0	1953	3.07262e-14	-115.42	769.406	6.3495e-14	39.0714	1036.99	
0	1954	3.07996e-14	-115.42	770.006	6.3495e-14	38.725	1036.99	
0	1955	3.08731e-14	-115.42	770.606	6.3495e-14	38.3786	1036.99	
0	1956	3.09466e-14	-115.42	771.206	6.3495e-14	38.0321	1036.99	
0	1957	3.10201e-14	-115.42	771.806	6.3495e-14	37.6857	1036.99	
0	1958	3.10936e-14	-115.42	772.406	6.3495e-14	37.3393	1036.99	
0	1959	3.1167e-14	-115.42	773.006	6.3495e-14	36.9929	1036.99	
0	1960	3.12405e-14	-115.42	773.606	6.3495e-14	36.6465	1036.99	
0	1961	3.1314e-14	-115.42	774.206	6.3495e-14	36.3001	1036.99	
0	1962	3.13875e-14	-115.42	774.806	6.3495e-14	35.9537	1036.99	
0	1963	3.14609e-14	-115.42	775.406	6.3495e-14	35.6073	1036.99	
0	1964	3.15344e-14	-115.42	776.006	6.3495e-14	35.2609	1036.99	
0	1965	3.16079e-14	-115.42	776.606	6.3495e-14	34.9144	1036.99	
0	1966	3.16814e-14	-115.42	777.206	6.3495e-14	34.568	1036.99	
0	1967	3.17548e-14	-115.42	777.806	6.3495e-14	34.2216	1036.99	
0	1968	3.18283e-14	-115.42	778.406	6.3495e-14	33.8752	1036.99	
0	1969	3.19018e-14	-115.42	779.006	6.3495e-14	33.5288	1036.99	
0	1970	3.19753e-14	-115.42	779.606	6.3495e-14	33.1824	1036.99	
0	1971	3.20487e-14	-115.42	780.206	6.3495e-14	32.836	1036.99	
0	1972	3.21222e-14	-115.42	780.806	6.3495e-14	32.4896	1036.99	
0	1973	3.21957e-14	-115.42	781.406	6.3495e-14	32.1432	1036.99	
0	1974	3.22692e-14	-115.42	782.006	6.3495e-14	31.7968	1036.99	
0	1975	3.23426e-14	-115.42	782.606	6.3495e-14	31.4503	1036.99	
0	1976	3.24161e-14	-115.42	783.206	6.3495e-14	31.1039	1036.99	
0	1977	3.24896e-14	-115.42	783.806	6.3495e-14	30.7575	1036.99	
0	1978	3.25631e-14	-115.42	784.406	6.3495e-14	30.4111	1036.99	
0	1979	3.26366e-14	-115.42	785.006	6.3495e-14	30.0647	1036.99	
0	1980	3.271e-14	-115.42	785.606	6.3495e-14	29.7183	1036.99	
0	1981	3.27835e-14	-115.42	786.206	6.3495e-14	29.3719	1036.99	
0	1982	3.2857e-14	-115.42	786.806	6.3495e-14	29.0255	1036.99	
0	1983	3.29305e-14	-115.42	787.406	6.3495e-14	28.6791	1036.99	
0	1984	3.30039e-14	-115.42	788.006	6.3495e-14	28.3327	1036.99	
0	1985	3.30774e-14	-115.42	788.606	6.3495e-14	27.9862	1036.99	
0	1986	3.31509e-14	-115.42	789.206	6.3495e-14	27.6398	1036.99	
0	1987	3.32244e-14	-115.42	789.806	6.3495e-14	27.2934	1036.99	
0	1988	3.32978e-14	-115.42	790.406	6.3495e-14	26.947	1036.99	
0	1989	3.33713e-14	-115.42	791.006	6.3495e-14	26.6006	1036.99	
0	1990	3.34448e-14	-115.42	791.606	6.3495e-14	26.2542	1036.99	
0	1991	3.35183e-14	-115.42	792.206	6.3495e-14	25.9078	1036.99	
0	1992	3.35917e-14	-115.42	792.806	6.3495e-14	25.5614	1036.99	
0	1993	3.36652e-14	-115.42	793.406	6.3495e-14	25.215	1036.99	
0	1994	3.37387e-14	-115.42	794.006	6.3495e-14	24.8686	1036.99	
0	1995	3.38122e-14	-115.42	794.606	6.3495e-14	24.5221	1036.99	
0	1996	3.38857e-14	-115.42	795.206	6.3495e-14	24.1757	1036.99	
0	1997	3.39591e-14	-115.42	795.806	6.3495e-14	23.8293	1036.99	
0	1998	3.40326e-14	-115.42	796.406	6.3495e-14	23.4829	1036.99	
0	1999	3.41061e-14	-115.42	797.006	6.3495e-14	23.1365	1036.99	
0	2000	3.41796e-14	-115.42	797.606	6.3495e-14	22.7901	1036.99	
0	2001	3.4253e-14	-115.42	798.206	6.3495e-14	22.4437	1036.99	
0	2002	3.43265e-14	-115.42	798.806	6.3495e-14	22.0973	1036.99	
0	2003	3.44e-14	-115.42	799.406	6.3495e-14	21.7509	1036.99	
0	2004	3.44735e-14	-115.42	800.006	6.3495e-14	21.4045	1036.99	
0	2005	3.45469e-14	-115.42	800.606	6.3495e-14	21.058	1036.99	
0	2006	3.46204e-14	-115.42	801.206	6.3495e-14	20.7116	1036.99	
0	2007	3.46939e-14	-115.42	801.806	6.3495e-14	20.3652	1036.99	
0	2008	3.47674e-14	-115.42	802.406	6.3495e-14	20.0188	1036.99	
0	2009	3.48408e-14	-115.42	803.006	6.3495e-14	19.6724	1036.99	
0	2010	3.49143e-14	-115.42	803.606	6.3495e-14	19.326	1036.99	
0	2011	3.49878e-14	-115.42	804.206	6.3495e-14	18.9796	1036.99	
0	2012	3.50613e-14	-115.42	804.806	6.3495e-14	18.6332	1036.99	
0	2013	3.51348e-14	-115.42	805.406	6.3495e-14	18.2868	1036.99	
0	2014	3.52082e-14	-115.42	806.006	6.3495e-14	17.9404	1036.99	
0	2015	3.52817e-14	-115.42	806.606	6.3495e-14	17.5939	1036.99	
0	2016	3.53552e-14	-115.42	807.206	6.3495e-14	17.2475	1036.99	
0	2017	3.54287e-14	-115.42	807.806	6.3495e-14	16.9011	1036.99	
0	2018	3.55021e-14	-115.42	808.406	6.3495e-14	16.5547	1036.99	
0	2019	3.55756e-14	-115.42	809.006	6.3495e-14	16.2083	1036.99	
0	2020	3.56491e-14	-115.42	809.606	6.3495e-14	15.8619	1036.99	
0	2021	3.57226e-14	-115.42	810.206	6.3495e-14	15.5155	1036.99	
0	2022	3.5796e-14	-115.42	810.806	6.3495e-14	15.1691	1036.99	
0	2023	3.58695e-14	-115.42	811.406	6.3495e-14	14.8227	1036.99	
0	2024	3.5943e-14	-115.42	812.006	6.3495e-14	14.4762	1036.99	
0	2025	3.60165e-14	-115.42	812.606	6.3495e-14	14.1298	1036.99	
0	2026	3.60899e-14	-115.42	813.206	6.3495e-14	13.7834	1036.99	
0	2027	3.61634e-14	-115.42	813.806	6.3495e-14	13.437	1036.99	
0	2028	3.62369e-14	-115.42	814.406	6.3495e-14	13.0906	1036.99	
0	2029	3.63104e-14	-115.42	815.006	6.3495e-14	12.7442	1036.99	
0	2030	3.63838e-14	-115.42	815.606	6.3495e-14	12.3978	1036.99	
0	2031	3.64573e-14	-115.42	816.206	6.3495e-14	12.0514	1036.99	
0	2032	3.65308e-14	-115.42	816.806	6.3495e-14	11.705	1036.99	
0	2033	3.66043e-14	-115.42	817.406	6.3495e-14	11.3586	1036.99	
0	2034	3.66778e-14	-115.42	818.006	6.3495e-14	11.0121	1036.99	
0	2035	3.67512e-14	-115.42	818.606	6.3495e-14	10.6657	1036.99	
0	2036	3.68247e-14	-115.42	819.206	6.3495e-14	10.3193	1036.99	
0	2037	3.68982e-14	-115.42	819.806	6.3495e-14	9.97292	1036.99	
0	2038	3.69717e-14	-115.42	820.406	6.3495e-14	9.62651	1036.99	
0	2039	3.70451e-14	-115.42	821.006	6.3495e-14	9.2801	1036.99	
0	2040	3.71186e-14	-115.42	821.606	6.3495e-14	8.93369	1036.99	
0	2041	3.71921e-14	-115.42	822.206	6.3495e-14	8.58728	1036.99	
0	2042	3.72656e-14	-115.42	822.806	6.3495e-14	8.24087	1036.99	
0	2043	3.7339e-14	-115.42	823.406	6.3495e-14	7.89446	1036.99	
0	2044	3.74125e-14	-115.42	824.006	6.3495e-14	7.54805	1036.99	
0	2045	3.7486e-14	-115.42	824.606	6.3495e-14	7.20164	1036.99	
0	2046	3.75595e-14	-115.42	825.206	6.3495e-14	6.85523	1036.99	
0	2047	3.76329e-14	-115.42	825.806	6.3495e-14	6.50882	1036.99	
0	2048	3.77064e-14	-115.42	826.406	6.3495e-14	6.16241	1036.99	
0	2049	3.77799e-14	-115.42	827.006	6.3495e-14	5.816	1036.99	
0	2050	3.78534e-14	-115.42	827.606	6.3495e-14	5.46959	1036.99	
0	2051	3.79269e-14	-115.42	828.206	6.3495e-14	5.12318	1036.99	
0	2052	3.80003e-14	-115.42	828.806	6.3495e-14	4.77677	1036.99	
0	2053	3.80738e-14	-115.42	829.406	6.3495e-14	4.43035	1036.99	
0	2054	3.81473e-14	-115.42	830.006	6.3495e-14	4.08394	1036.99	
0	2055	3.82208e-14	-115.42	830.606	6.3495e-14	3.73753	1036.99	
0	2056	3.82942e-14	-115.42	831.206	6.3495e-14	3.39112	1036.99	
0	2057	3.83677e-14	-115.42	831.806	6.3495e-14	3.04471	1036.99	
0	2058	3.84412e-14	-115.42	832.406	6.3495e-14	2.6983	1036.99	
0	2059	3.85147e-14	-115.42	833.006	6.3495e-14	2.35189	1036.99	
0	2060	3.85881e-14	-115.42	833.606	6.3495e-14	2.00548	1036.99	
0	2061	3.86616e-14	-115.42	834.206	6.3495e-14	1.65907	1036.99	
0	2062	3.87351e-14	-115.42	834.806	6.3495e-14	1.31266	1036.99	
0	2063	3.88086e-14	-115.42	835.406	6.3495e-14	0.966253	1036.99	
0	2064	3.8882e-14	-115.42	836.006	6.3495e-14	0.619843	1036.99	
0	2065	3.89555e-14	-115.42	836.606	6.3495e-14	0.273433	1036.99	
0	2066	3.9029e-14	-115.42	837.206	6.3495e-14	-0.0729771	1036.99	
0	2067	3.91025e-14	-115.42	837.806	6.3495e-14	-0.419387	1036.99	
0	2068	3.9176e-14	-115.42	838.406	6.3495e-14	-0.765797	1036.99	
0	2069	3.92494e-14	-115.42	839.006	6.3495e-14	-1.11221	1036.99	
0	2070	3.93229e-14	-115.42	839.606	6.3495e-14	-1.45862	1036.99	
0	2071	3.93964e-14	-115.42	840.206	6.3495e-14	-1.80503	1036.99	
0	2072	3.94699e-14	-115.42	840.806	6.3495e-14	-2.15144	1036.99	
0	2073	3.95433e-14	-115.42	841.406	6.3495e-14	-2.49785	1036.99	
0	2074	3.96168e-14	-115.42	842.006	6.3495e-14	-2.84426	1036.99	
0	2075	3.96903e-14	-115.42	842.606	6.3495e-14	-3.19067	1036.99	
0	2076	3.97638e-14	-115.42	843.206	6.3495e-14	-3.53708	1036.99	
0	2077	3.98372e-14	-115.42	843.806	6.3495e-14	-3.88349	1036.99	
0	2078	3.99107e-14	-115.42	844.406	6.3495e-14	-4.2299	1036.99	
0	2079	3.99842e-14	-115.42	845.006	6.3495e-14	-4.57631	1036.99	
0	2080	4.00577e-14	-115.42	845.606	6.3495e-14	-4.92272	1036.99	
0	2081	4.01311e-14	-115.42	846.206	6.3495e-14	-5.26913	1036.99	
0	2082	4.02046e-14	-115.42	846.806	6.3495e-14	-5.61554	1036.99	
0	2083	4.02781e-14	-115.42	847.406	6.3495e-14	-5.96195	1036.99	
0	2084	4.03516e-14	-115.42	848.006	6.3495e-14	-6.30836	1036.99	
0	2085	4.04251e-14	-115.42	848.606	6.3495e-14	-6.65477	1036.99	
0	2086	4.04985e-14	-115.42	849.206	6.3495e-14	-7.00118	1036.99	
0	2087	4.0572e-14	-115.42	849.806	6.3495e-14	-7.34759	1036.99	
0	2088	4.06455e-14	-115.42	850.406	6.3495e-14	-7.694	1036.99	
0	2089	4.0719e-14	-115.42	851.006	6.3495e-14	-8.04041	1036.99	
0	2090	4.07924e-14	-115.42	851.606	6.3495e-14	-8.38682	1036.99	
0	2091	4.08659e-14	-115.42	852.206	6.3495e-14	-8.73323	1036.99	
0	2092	4.09394e-14	-115.42	852.806	6.3495e-14	-9.07964	1036.99	
0	2093	4.10129e-14	-115.42	853.406	6.3495e-14	-9.42605	1036.99	
0	2094	4.10863e-14	-115.42	854.006	6.3495e-14	-9.77246	1036.99	
0	2095	4.11598e-14	-115.42	854.606	6.3495e-14	-10.1189	1036.99	
0	2096	4.12333e-14	-115.42	855.206	6.3495e-14	-10.4653	1036.99	
0	2097	4.13068e-14	-115.42	855.806	6.3495e-14	-10.8117	1036.99	
0	2098	4.13802e-14	-115.42	856.406	6.3495e-14	-11.1581	1036.99	
0	2099	4.14537e-14	-115.42	857.006	6.3495e-14	-11.5045	1036.99	
0	2100	4.15272e-14	-115.42	857.606	6.3495e-14	-11.8509	1036.99	
0	2101	4.16007e-14	-115.42	858.206	6.3495e-14	-12.1973	1036.99	
0	2102	4.16741e-14	-115.42	858.806	6.3495e-14	-12.5437	1036.99	
0	2103	4.17476e-14	-115.42	859.406	6.3495e-14	-12.8902	1036.99	
0	2104	4.18211e-14	-115.42	860.006	6.3495e-14	-13.2366	1036.99	
0	2105	4.18946e-14	-115.42	860.606	6.3495e-14	-13.583	1036.99	
0	2106	4.19681e-14	-115.42	861.206	6.3495e-14	-13.9294	1036.99	
0	2107	4.20415e-14	-115.42	861.806	6.3495e-14	-14.2758	1036.99	
0	2108	4.2115e-14	-115.42	862.406	6.3495e-14	-14.6222	1036.99	
0	2109	4.21885e-14	-115.42	863.006	6.3495e-14	-14.9686	1036.99	
0	2110	4.2262e-14	-115.42	863.606	6.3495e-14	-15.315	1036.99	
0	2111	4.23354e-14	-115.42	864.206	6.3495e-14	-15.6614	1036.99	
0	2112	4.24089e-14	-115.42	864.806	6.3495e-14	-16.0078	1036.99	
0	2113	4.24824e-14	-115.42	865.406	6.3495e-14	-16.3543	1036.99	
0	2114	4.25559e-14	-115.42	866.006	6.3495e-14	-16.7007	1036.99	
0	2115	4.26293e-14	-115.42	866.606	6.3495e-14	-17.0471	1036.99	
0	2116	4.27028e-14	-115.42	867.206	6.3495e-14	-17.3935	1036.99	
0	2117	4.27763e-14	-115.42	867.806	6.3495e-14	-17.7399	1036.99	
0	2118	4.28498e-14	-115.42	868.406	6.3495e-14	-18.0863	1036.99	
0	2119	4.29232e-14	-115.42	869.006	6.3495e-14	-18.4327	1036.99	
0	2120	4.29967e-14	-115.42	869.606	6.3495e-14	-18.7791	1036.99	
0	2121	4.30702e-14	-115.42	870.206	6.3495e-14	-19.1255	1036.99	
0	2122	4.31437e-14	-115.42	870.806	6.3495e-14	-19.4719	1036.99	
0	2123	4.32172e-14	-115.42	871.406	6.3495e-14	-19.8184	1036.99	
0	2124	4.32906e-14	-115.42	872.006	6.3495e-14	-20.1648	1036.99	
0	2125	4.33641e-14	-115.42	872.606	6.3495e-14	-20.5112	1036.99	
0	2126	4.34376e-14	-115.42	873.206	6.3495e-14	-20.8576	1036.99	
0	2127	4.35111e-14	-115.42	873.806	6.3495e-14	-21.204	1036.99	
0	2128	4.35845e-14	-115.42	874.406	6.3495e-14	-21.5504	1036.99	
0	2129	4.3658e-14	-115.42	875.006	6.3495e-14	-21.8968	1036.99	
0	2130	4.37315e-14	-115.42	875.606	6.3495e-14	-22.2432	1036.99	
0	2131	4.3805e-14	-115.42	876.206	6.3495e-14	-22.5896	1036.99	
0	2132	4.38784e-14	-115.42	876.806	6.3495e-14	-22.936	1036.99	
0	2133	4.39519e-14	-115.42	877.406	6.3495e-14	-23.2825	1036.99	
0	2134	4.40254e-14	-115.42	878.006	6.3495e-14	-23.6289	1036.99	
0	2135	4.40989e-14	-115.42	878.606	6.3495e-14	-23.9753	1036.99	
0	2136	4.41723e-14	-115.42	879.206	6.3495e-14	-24.3217	1036.99	
0	2137	4.42458e-14	-115.42	879.806	6.3495e-14	-24.6681	1036.99	
0	2138	4.43193e-14	-115.42	880.406	6.3495e-14	-25.0145	1036.99	
0	2139	4.43928e-14	-115.42	881.006	6.3495e-14	-25.3609	1036.99	
0	2140	4.44663e-14	-115.42	881.606	6.3495e-14	-25.7073	1036.99	
0	2141	4.45397e-14	-115.42	882.206	6.3495e-14	-26.0537	1036.99	
0	2142	4.46132e-14	-115.42	882.806	6.3495e-14	-26.4001	1036.99	
0	2143	4.46867e-14	-115.42	883.406	6.3495e-14	-26.7466	1036.99	
0	2144	4.47602e-14	-115.42	884.006	6.3495e-14	-27.093	1036.99	
0	2145	4.48336e-14	-115.42	884.606	6.3495e-14	-27.4394	1036.99	
0	2146	4.49071e-14	-115.42	885.206	6.3495e-14	-27.7858	1036.99	
0	2147	4.49806e-14	-115.42	885.806	6.3495e-14	-28.1322	1036.99	
0	2148	4.50541e-14	-115.42	886.406	6.3495e-14	-28.4786	1036.99	
0	2149	4.51275e-14	-115.42	887.006	6.3495e-14	-28.825	1036.99	
0	2150	4.5201e-14	-115.42	887.606	6.3495e-14	-29.1714	1036.99	
0	2151	4.52745e-14	-115.42	888.206	6.3495e-14	-29.5178	1036.99	
0	2152	4.5348e-14	-115.42	888.806	6.3495e-14	-29.8643	1036.99	
0	2153	4.54214e-14	-115.42	889.406	6.3495e-14	-30.2107	1036.99	
0	2154	4.54949e-14	-115.42	890.006	6.3495e-14	-30.5571	1036.99	
0	2155	4.55684e-14	-115.42	890.606	6.3495e-14	-30.9035	1036.99	
0	2156	4.56419e-14	-115.42	891.206	6.3495e-14	-31.2499	1036.99	
0	2157	4.57153e-14	-115.42	891.806	6.3495e-14	-31.5963	1036.99	
0	2158	4.57888e-14	-115.42	892.406	6.3495e-14	-31.9427	1036.99	
0	2159	4.58623e-14	-115.42	893.006	6.3495e-14	-32.2891	1036.99	
0	2160	4.59358e-14	-115.42	893.606	6.3495e-14	-32.6355	1036.99	
0	2161	4.60093e-14	-115.42	894.206	6.3495e-14	-32.9819	1036.99	
0	2162	4.60827e-14	-115.42	894.806	6.3495e-14	-33.3284	1036.99	
0	2163	4.61562e-14	-115.42	895.406	6.3495e-14	-33.6748	1036.99	
0	2164	4.62297e-14	-115.42	896.006	6.3495e-14	-34.0212	1036.99	
0	2165	4.63032e-14	-115.42	896.606	6.3495e-14	-34.3676	1036.99	
0	2166	4.63766e-14	-115.42	897.206	6.3495e-14	-34.714	1036.99	
0	2167	4.64501e-14	-115.42	897.806	6.3495e-14	-35.0604	1036.99	
0	2168	4.65236e-14	-115.42	898.406	6.3495e-14	-35.4068	1036.99	
0	2169	4.65971e-14	-115.42	899.006	6.3495e-14	-35.7532	1036.99	
0	2170	4.66705e-14	-115.42	899.606	6.3495e-14	-36.0996	1036.99	
0	2171	4.6744e-14	-115.42	900.206	6.3495e-14	-36.446	1036.99	
0	2172	4.68175e-14	-115.42	900.806	6.3495e-14	-36.7925	1036.99	
0	2173	4.6891e-14	-115.42	901.406	6.3495e-14	-37.1389	1036.99	
0	2174	4.69644e-14	-115.42	902.006	6.3495e-14	-37.4853	1036.99	
0	2175	4.70379e-14	-115.42	902.606	6.3495e-14	-37.8317	1036.99	
0	2176	4.71114e-14	-115.42	903.206	6.3495e-14	-38.1781	1036.99	
0	2177	4.71849e-14	-115.42	903.806	6.3495e-14	-38.5245	1036.99	
0	2178	4.72584e-14	-115.42	904.406	6.3495e-14	-38.8709	1036.99	
0	2179	4.73318e-14	-115.42	905.006	6.3495e-14	-39.2173	1036.99	
0	2180	4.74053e-14	-115.42	905.606	6.3495e-14	-39.5637	1036.99	
0	2181	4.74788e-14	-115.42	906.206	6.3495e-14	-39.9101	1036.99	
0	2182	4.75523e-14	-115.42	906.806	6.3495e-14	-40.2566	1036.99	
0	2183	4.76257e-14	-115.42	907.406	6.3495e-14	-40.603	1036.99	
0	2184	4.76992e-14	-115.42	908.006	6.3495e-14	-40.9494	1036.99	
0	2185	4.77727e-14	-115.42	908.606	6.3495e-14	-41.2958	1036.99	
0	2186	4.78462e-14	-115.42	909.206	6.3495e-14	-41.6422	1036.99	
0	2187	4.79196e-14	-115.42	909.806	6.3495e-14	-41.9886	1036.99	
0	2188	4.79931e-14	-115.42	910.406	6.3495e-14	-42.335	1036.99	
0	2189	4.80666e-14	-115.42	911.006	6.3495e-14	-42.6814	1036.99	
0	2190	4.81401e-14	-115.42	911.606	6.3495e-14	-43.0278	1036.99	
0	2191	4.82135e-14	-115.42	912.206	6.3495e-14	-43.3742	1036.99	
0	2192	4.8287e-14	-115.42	912.806	6.3495e-14	-43.7207	1036.99	
0	2193	4.83605e-14	-115.42	913.406	6.3495e-14	-44.0671	1036.99	
0	2194	4.8434e-14	-115.42	914.006	6.3495e-14	-44.4135	1036.99	
0	2195	4.85075e-14	-115.42	914.606	6.3495e-14	-44.7599	1036.99	
0	2196	4.85809e-14	-115.42	915.206	6.3495e-14	-45.1063	1036.99	
0	2197	4.86544e-14	-115.42	915.806	6.3495e-14	-45.4527	1036.99	
0	2198	4.87279e-14	-115.42	916.406	6.3495e-14	-45.7991	1036.99	
0	2199	4.88014e-14	-115.42	917.006	6.3495e-14	-46.1455	1036.99	
0	2200	4.88748e-14	-115.42	917.606	6.3495e-14	-46.4919	1036.99	
0	2201	4.89483e-14	-115.42	918.206	6.3495e-14	-46.8383	1036.99	
0	2202	4.90218e-14	-115.42	918.806	6.3495e-14	-47.1848	1036.99	
0	2203	4.90953e-14	-115.42	919.406	6.3495e-14	-47.5312	1036.99	
0	2204	4.91687e-14	-115.42	920.006	6.3495e-14	-47.8776	1036.99	
0	2205	4.92422e-14	-115.42	920.606	6.3495e-14	-48.224	1036.99	
0	2206	4.93157e-14	-115.42	921.206	6.3495e-14	-48.5704	1036.99	
0	2207	4.93892e-14	-115.42	921.806	6.3495e-14	-48.9168	1036.99	
0	2208	4.94626e-14	-115.42	922.406	6.3495e-14	-49.2632	1036.99	
0	2209	4.95361e-14	-115.42	923.006	6.3495e-14	-49.6096	1036.99	
0	2210	4.96096e-14	-115.42	923.606	6.3495e-14	-49.956	1036.99	
0	2211	4.96831e-14	-115.42	924.206	6.3495e-14	-50.3025	1036.99	
0	2212	4.97566e-14	-115.42	924.806	6.3495e-14	-50.6489	1036.99	
0	2213	4.983e-14	-115.42	925.406	6.3495e-14	-50.9953	1036.99	
0	2214	4.99035e-14	-115.42	926.006	6.3495e-14	-51.3417	1036.99	
0	2215	4.9977e-14	-115.42	926.606	6.3495e-14	-51.6881	1036.99	
